customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_15935,24.0,management,single,tertiary,no,1843.0,no,no,cellular,874,1.0,8,other,1.0
id_40773,47.0,blue-collar,married,primary,no,1839.0,no,no,unknown,856,1.0,0,unknown,1.0
id_39198,33.0,blue-collar,single,tertiary,no,1832.0,no,no,cellular,739,1.0,11,failure,1.0
id_17848,52.0,blue-collar,married,secondary,no,1831.0,yes,no,cellular,828,1.0,0,unknown,1.0
id_10748,45.0,technician,married,secondary,no,1828.0,no,no,cellular,879,2.0,0,unknown,1.0
id_29040,52.0,management,married,tertiary,no,1826.0,yes,no,cellular,916,1.0,0,unknown,1.0
id_32358,44.0,technician,divorced,unknown,no,1826.0,no,no,cellular,843,1.0,2,failure,1.0
id_6063,54.0,technician,married,secondary,no,1818.0,no,yes,cellular,705,2.0,4,failure,1.0
id_6929,47.0,unknown,single,unknown,no,1818.0,no,no,cellular,781,1.0,1,failure,1.0
id_3183,38.0,blue-collar,married,primary,no,1818.0,no,yes,cellular,831,3.0,0,unknown,1.0
id_5077,41.0,technician,married,secondary,no,1818.0,no,no,cellular,870,2.0,0,unknown,1.0
id_28555,55.0,blue-collar,divorced,primary,no,1816.0,yes,no,cellular,888,1.0,0,unknown,1.0
id_36458,57.0,admin.,married,secondary,no,1815.0,yes,no,telephone,828,1.0,0,unknown,1.0
id_16714,41.0,admin.,divorced,secondary,no,1815.0,yes,no,unknown,892,1.0,0,unknown,1.0
id_32207,43.0,unemployed,single,tertiary,no,1811.0,no,no,cellular,701,1.0,0,unknown,1.0
id_36734,40.575475409836066,management,married,tertiary,no,1808.0,no,no,cellular,906,1.0,0,unknown,1.0
id_40295,39.0,management,married,tertiary,no,1806.0,no,no,cellular,704,1.0,0,unknown,1.0
id_45097,29.0,management,single,tertiary,no,1803.0,no,no,cellular,906,1.0,0,unknown,1.0
id_34809,36.0,management,married,tertiary,no,1803.0,no,no,cellular,733,1.0,1,failure,1.0
id_3816,29.0,admin.,single,secondary,no,1802.0,yes,no,cellular,894,1.0,0,unknown,1.0
id_13633,37.0,admin.,divorced,secondary,no,1801.0,no,no,cellular,998,2.0,0,unknown,1.0
id_19081,44.0,admin.,married,secondary,no,1800.0,no,no,cellular,803,2.0,0,unknown,1.0
id_35851,34.0,management,married,tertiary,no,1800.0,no,no,cellular,702,1.0,0,unknown,1.0
id_21998,45.0,technician,married,tertiary,no,1798.0,no,no,cellular,998,2.0,0,unknown,1.0
id_16789,52.0,admin.,married,secondary,no,1795.0,no,no,telephone,677,1.0,1,failure,1.0
id_16239,34.0,management,married,tertiary,no,1792.0,yes,no,cellular,823,1.0,0,unknown,1.0
id_42871,49.0,services,single,unknown,no,1786.0,no,no,cellular,734,2.0,0,unknown,1.0
id_8074,45.0,management,married,tertiary,no,1785.0,no,no,cellular,809,2.0,0,unknown,1.0
id_42760,43.0,management,divorced,unknown,no,1784.0,no,yes,cellular,701,1.0,0,unknown,1.0
id_4787,33.0,management,single,secondary,no,1783.0,no,no,cellular,701,2.0,0,unknown,1.0
id_34851,32.0,services,married,secondary,no,1782.0,yes,yes,cellular,900,1.0,0,unknown,1.0
id_41226,30.0,management,single,tertiary,no,1782.0,no,no,cellular,928,1.0,0,unknown,1.0
id_2410,53.0,retired,married,tertiary,no,1779.0,no,no,cellular,800,1.0,2,failure,1.0
id_27189,40.0,blue-collar,single,primary,no,1777.0,no,yes,unknown,864,1.0,0,unknown,1.0
id_7913,35.0,management,married,tertiary,no,1777.0,no,no,cellular,983,1.0,0,unknown,1.0
id_17378,32.0,student,single,secondary,no,1776.0,no,no,cellular,860,1.0,1,other,1.0
id_8325,35.0,management,married,tertiary,no,1775.0,no,no,cellular,718,1.0,2,failure,1.0
id_4894,43.0,management,married,tertiary,no,1773.0,no,no,cellular,927,1.0,1,failure,1.0
id_10570,31.0,management,married,tertiary,no,1773.0,no,no,cellular,880,1.0,1,success,1.0
id_41737,34.0,technician,single,secondary,no,1767.0,yes,no,cellular,704,1.0,1,failure,1.0
id_23504,31.0,technician,single,secondary,no,1763.0,no,no,cellular,803,2.0,0,unknown,1.0
id_26707,32.0,management,single,tertiary,no,1759.0,no,no,cellular,794,1.0,0,unknown,1.0
id_28692,36.0,technician,divorced,tertiary,no,1757.0,yes,no,cellular,920,1.0,1,failure,1.0
id_25916,50.0,blue-collar,divorced,primary,no,1753.0,yes,no,unknown,891,1.0,0,unknown,1.0
id_23359,38.0,blue-collar,married,secondary,no,1751.0,no,no,cellular,836,2.0,0,unknown,1.0
id_26147,32.0,management,single,tertiary,no,1750.0,yes,no,cellular,731,1.0,4,success,1.0
id_14411,23.0,student,single,secondary,no,1745.0,no,no,cellular,793,2.0,0,unknown,1.0
id_2223,50.0,management,married,tertiary,no,1745.0,yes,yes,telephone,704,1.0,0,unknown,1.0
id_30356,42.0,technician,divorced,secondary,no,1742.0,no,no,cellular,807,2.0,0,unknown,1.0
id_2840,34.0,admin.,married,secondary,no,1741.0,no,no,cellular,800,2.0,2,failure,1.0
id_36556,46.0,management,married,primary,no,1739.0,no,no,unknown,866,1.0,0,unknown,1.0
id_533,26.0,management,single,tertiary,no,1738.0,yes,no,cellular,872,1.0,0,unknown,1.0
id_42886,46.0,retired,divorced,secondary,no,1735.0,no,yes,unknown,858,1.0,0,unknown,1.0
id_10292,53.0,services,divorced,secondary,no,1733.0,no,no,unknown,855,2.0,0,unknown,1.0
id_12552,38.0,management,single,tertiary,no,1730.0,no,no,cellular,948,1.0,0,unknown,1.0
id_2809,48.0,blue-collar,married,secondary,no,1727.0,yes,no,cellular,991,1.0,2,failure,1.0
id_42112,72.0,retired,divorced,primary,no,1726.0,no,no,cellular,705,2.0,0,unknown,1.0
id_28056,31.0,technician,single,unknown,no,1726.0,yes,no,cellular,930,1.0,0,unknown,1.0
id_31715,22.0,admin.,single,secondary,no,1723.0,yes,no,cellular,899,1.0,0,unknown,1.0
id_34677,28.0,management,married,tertiary,no,1723.0,yes,yes,cellular,827,1.0,0,unknown,1.0
id_31062,45.0,blue-collar,married,secondary,no,1720.0,no,no,cellular,858,2.0,7,failure,1.0
id_39288,50.0,services,single,secondary,no,1720.0,yes,no,cellular,929,1.0,0,unknown,1.0
id_25687,72.0,retired,married,secondary,no,1717.0,no,no,telephone,978,1.0,0,unknown,1.0
id_12218,28.0,management,single,tertiary,no,1715.0,no,no,cellular,769,1.0,4,success,1.0
id_1653,46.0,technician,single,secondary,no,1713.0,no,yes,cellular,829,2.0,0,unknown,1.0
id_2015,50.0,management,married,unknown,no,1705.0,no,no,unknown,777,1.0,4,failure,1.0
id_43546,35.0,blue-collar,single,primary,no,1700.0,no,no,cellular,986,4.0,0,unknown,1.0
id_21558,27.0,technician,single,tertiary,no,1693.0,no,no,cellular,870,2.0,0,unknown,1.0
id_18416,54.0,management,married,primary,no,1692.0,yes,no,cellular,702,1.0,0,unknown,1.0
id_16121,35.0,entrepreneur,divorced,tertiary,no,1690.0,no,no,cellular,822,1.0,0,unknown,1.0
id_9425,51.0,services,married,secondary,no,1685.0,no,no,telephone,836,1.0,0,unknown,1.0
id_19979,18.0,student,single,secondary,no,1680.0,no,no,telephone,920,1.0,0,unknown,1.0
id_13479,53.0,retired,divorced,secondary,no,1680.0,no,no,cellular,802,1.0,9,other,1.0
id_9099,54.0,unemployed,married,secondary,no,1677.0,no,no,cellular,704,1.0,0,unknown,1.0
id_16857,58.0,entrepreneur,married,tertiary,no,1676.0,no,no,cellular,820,1.0,0,unknown,1.0
id_42072,54.0,self-employed,married,tertiary,no,1671.0,no,no,cellular,998,1.0,1,failure,1.0
id_20064,34.0,services,married,secondary,no,1670.0,no,no,cellular,893,1.0,2,failure,1.0
id_38481,29.0,management,single,tertiary,no,1670.0,no,no,cellular,810,1.0,0,unknown,1.0
id_9701,38.0,blue-collar,single,secondary,no,1667.0,yes,no,cellular,834,1.0,0,unknown,1.0
id_22228,56.0,blue-collar,married,primary,no,1662.0,no,no,cellular,802,5.0,0,unknown,1.0
id_12027,33.0,technician,married,secondary,no,1661.0,no,no,cellular,802,2.0,0,unknown,1.0
id_35973,56.0,unemployed,divorced,secondary,no,1660.0,no,no,cellular,873,3.0,0,unknown,1.0
id_23059,33.0,management,divorced,secondary,no,1652.0,yes,no,cellular,704,2.0,0,unknown,1.0
id_897,28.0,blue-collar,married,primary,no,1645.0,no,no,cellular,870,3.0,0,unknown,1.0
id_30528,37.0,technician,single,tertiary,no,1642.0,yes,no,cellular,993,1.0,2,failure,1.0
id_15001,38.0,housemaid,married,secondary,no,1640.0,yes,no,cellular,822,1.0,0,unknown,1.0
id_42520,53.0,services,divorced,secondary,no,1636.0,yes,no,unknown,893,1.0,0,unknown,1.0
id_26632,45.0,services,divorced,tertiary,no,1636.0,no,no,cellular,1014,1.0,0,unknown,1.0
id_36938,32.0,admin.,married,tertiary,no,1635.0,yes,yes,cellular,704,1.0,0,unknown,1.0
id_34158,30.0,management,single,secondary,no,1629.0,no,no,cellular,775,1.0,1,success,1.0
id_25785,39.0,management,divorced,tertiary,no,1626.0,yes,no,cellular,802,2.0,0,unknown,1.0
id_31862,40.575475409836066,unemployed,married,secondary,no,1626.0,no,no,telephone,913,1.0,0,unknown,1.0
id_11434,40.0,blue-collar,single,primary,no,1621.0,yes,no,unknown,892,1.0,0,unknown,1.0
id_37652,59.0,unemployed,married,secondary,no,1621.0,no,no,cellular,990,2.0,0,unknown,1.0
id_33718,67.0,retired,married,secondary,no,1620.0,no,no,cellular,726,2.0,0,unknown,1.0
id_39557,59.0,admin.,single,secondary,no,1619.0,yes,no,cellular,893,1.0,0,unknown,1.0
id_30429,43.0,blue-collar,married,secondary,no,1618.0,yes,no,cellular,929,1.0,0,unknown,1.0
id_41984,43.0,unemployed,married,primary,no,1617.0,no,no,telephone,992,1.0,0,unknown,1.0
id_14879,37.0,technician,married,secondary,no,1617.0,yes,no,cellular,898,1.0,11,other,1.0
id_14856,41.0,self-employed,single,tertiary,no,1617.0,no,no,telephone,998,1.0,7,success,1.0
id_9610,31.0,management,single,tertiary,no,1614.0,no,no,cellular,950,1.0,2,success,1.0
id_14953,72.0,management,married,tertiary,no,1613.0,no,no,cellular,831,2.0,0,unknown,1.0
id_1464,53.0,housemaid,divorced,tertiary,no,1611.0,no,no,cellular,810,1.0,0,unknown,1.0
id_9047,49.0,management,married,tertiary,no,1611.0,no,no,cellular,860,2.0,2,other,1.0
id_34882,80.0,retired,married,secondary,no,1608.0,no,no,cellular,802,1.0,0,unknown,1.0
id_39831,32.0,blue-collar,married,primary,no,1604.0,no,no,cellular,929,1.0,3,failure,1.0
id_23028,31.0,technician,married,secondary,no,1603.0,yes,no,cellular,837,1.0,1,failure,1.0
id_13157,36.0,blue-collar,married,primary,no,1601.0,no,no,unknown,859,1.0,0,unknown,1.0
id_29014,35.0,management,single,tertiary,no,1596.0,yes,yes,cellular,923,1.0,0,unknown,1.0
id_38862,52.0,management,married,tertiary,no,1596.0,no,yes,cellular,824,1.0,0,unknown,1.0
id_42349,48.0,unemployed,single,tertiary,no,1595.0,no,no,telephone,991,1.0,0,unknown,1.0
id_28738,18.0,student,single,primary,no,1593.0,no,no,cellular,881,2.0,0,unknown,1.0
id_36655,46.0,retired,married,primary,no,1588.0,no,no,cellular,814,4.0,0,unknown,1.0
id_42855,60.0,retired,married,primary,no,1584.0,no,no,cellular,747,1.0,0,unknown,1.0
id_32904,47.0,blue-collar,married,secondary,no,1581.0,yes,no,cellular,919,1.0,0,unknown,1.0
id_11564,56.0,retired,divorced,secondary,no,1579.0,no,yes,cellular,701,5.0,1,success,1.0
id_18687,30.0,management,single,tertiary,no,1576.0,no,no,cellular,998,1.0,0,unknown,1.0
id_20201,46.0,services,married,secondary,no,1572.0,no,no,cellular,809,1.0,0,unknown,1.0
id_4001,48.0,housemaid,divorced,secondary,no,1568.0,no,no,cellular,990,1.0,0,unknown,1.0
id_11799,38.0,unknown,single,tertiary,no,1568.0,no,no,cellular,844,2.0,0,unknown,1.0
id_34920,41.0,blue-collar,divorced,primary,no,1564.0,yes,no,cellular,892,2.0,1,failure,1.0
id_24756,46.0,blue-collar,married,secondary,no,1563.0,yes,no,cellular,976,1.0,7,success,1.0
id_40081,30.0,unemployed,single,secondary,no,1562.0,yes,no,cellular,990,1.0,0,unknown,1.0
id_28205,55.0,management,married,secondary,no,1555.0,yes,no,cellular,836,1.0,0,unknown,1.0
id_12795,50.0,services,married,secondary,no,1550.0,no,no,cellular,993,1.0,0,unknown,1.0
id_3681,35.0,services,married,secondary,no,1543.0,yes,no,cellular,884,1.0,6,failure,1.0
id_21684,42.0,blue-collar,married,secondary,no,1542.0,yes,yes,cellular,704,1.0,0,unknown,1.0
id_22115,38.0,blue-collar,single,primary,no,1541.0,no,yes,unknown,870,2.0,0,unknown,1.0
id_7313,50.0,blue-collar,divorced,primary,no,1540.0,yes,no,cellular,702,1.0,0,unknown,1.0
id_39385,30.0,student,married,secondary,no,1539.0,no,no,cellular,986,1.0,3,success,1.0
id_12664,57.0,blue-collar,married,secondary,no,1537.0,yes,no,cellular,705,1.0,0,unknown,1.0
id_42036,32.0,management,single,tertiary,no,1534.0,no,no,cellular,792,2.0,0,unknown,1.0
id_16159,37.0,blue-collar,single,primary,no,1534.0,yes,no,cellular,916,3.0,1,failure,1.0
id_29869,40.575475409836066,management,single,unknown,no,1533.0,yes,no,cellular,834,2.0,0,unknown,1.0
id_31739,44.0,blue-collar,married,primary,no,1533.0,no,yes,cellular,800,4.0,0,unknown,1.0
id_37850,32.0,services,divorced,secondary,no,1532.0,yes,no,telephone,704,1.0,0,unknown,1.0
id_12632,61.0,housemaid,married,tertiary,no,1532.0,no,no,cellular,922,1.0,0,unknown,1.0
id_35349,42.0,blue-collar,married,unknown,no,1531.0,yes,no,cellular,709,1.0,1,success,1.0
id_850,60.0,admin.,divorced,secondary,no,1529.0,no,no,telephone,816,2.0,0,unknown,1.0
id_44890,57.0,management,divorced,secondary,no,1528.0,yes,no,cellular,704,1.0,0,unknown,1.0
id_22871,42.0,unemployed,single,secondary,no,1525.0,yes,no,cellular,993,1.0,0,unknown,1.0
id_5535,52.0,technician,married,secondary,no,1522.0,no,yes,cellular,814,2.0,0,unknown,1.0
id_39079,19.0,student,single,secondary,no,1519.0,no,no,cellular,723,2.0,0,unknown,1.0
id_25032,38.0,management,single,tertiary,no,1516.0,no,yes,cellular,900,1.0,0,unknown,1.0
id_30606,42.0,blue-collar,divorced,primary,no,1515.0,yes,no,cellular,986,11.0,0,unknown,1.0
id_3541,29.0,admin.,single,secondary,no,1511.0,no,no,cellular,838,1.0,0,unknown,1.0
id_31835,40.0,technician,single,secondary,no,1511.0,no,yes,cellular,998,2.0,0,unknown,1.0
id_13427,43.0,admin.,divorced,tertiary,no,1508.0,no,no,cellular,817,4.0,0,unknown,1.0
id_9167,38.0,self-employed,married,tertiary,no,1494.0,yes,no,cellular,820,1.0,0,unknown,1.0
id_41406,64.0,retired,married,secondary,no,1494.0,no,no,cellular,740,1.0,2,success,1.0
id_18699,38.0,management,single,tertiary,no,1494.0,yes,no,cellular,888,1.0,4,failure,1.0
id_11559,42.0,blue-collar,married,secondary,no,1493.0,yes,no,cellular,752,1.0,1,failure,1.0
id_28805,36.0,management,married,tertiary,no,1483.0,yes,no,cellular,705,1.0,0,unknown,1.0
id_10164,46.0,blue-collar,divorced,secondary,no,1482.0,yes,no,unknown,891,1.0,0,unknown,1.0
id_29106,28.0,management,married,tertiary,no,1481.0,yes,no,cellular,888,1.0,0,unknown,1.0
id_36582,58.0,management,married,secondary,no,1474.0,no,no,cellular,802,2.0,0,unknown,1.0
id_31632,33.0,admin.,married,secondary,no,1474.0,no,no,cellular,891,2.0,0,unknown,1.0
id_32208,27.0,blue-collar,single,secondary,no,1468.0,no,no,cellular,888,2.0,0,unknown,1.0
id_15868,73.0,retired,married,secondary,no,1465.0,no,no,telephone,968,1.0,0,unknown,1.0
id_33947,33.0,technician,single,secondary,no,1462.0,yes,yes,cellular,899,1.0,0,unknown,1.0
id_6585,54.0,housemaid,married,primary,no,1461.0,no,yes,cellular,702,1.0,0,unknown,1.0
id_35111,25.0,unemployed,single,primary,no,1459.0,yes,no,telephone,997,1.0,0,unknown,1.0
id_19795,50.0,management,married,tertiary,no,1458.0,no,yes,cellular,859,2.0,0,unknown,1.0
id_31488,41.0,blue-collar,married,primary,no,1455.0,yes,no,cellular,993,2.0,2,other,1.0
id_1525,42.0,admin.,single,secondary,no,1455.0,yes,no,cellular,895,1.0,0,unknown,1.0
id_30633,44.0,blue-collar,married,primary,no,1454.0,yes,yes,cellular,810,2.0,0,unknown,1.0
id_27783,55.0,management,married,primary,no,1448.0,no,no,unknown,858,1.0,0,unknown,1.0
id_12967,40.0,housemaid,married,secondary,no,1440.0,no,no,cellular,703,1.0,8,success,1.0
id_16067,24.0,management,single,tertiary,no,1437.0,no,no,cellular,909,1.0,1,other,1.0
id_29224,34.0,unknown,married,secondary,no,1431.0,no,no,cellular,701,2.0,0,unknown,1.0
id_22593,32.0,technician,married,secondary,no,1431.0,yes,no,cellular,702,1.0,0,unknown,1.0
id_22226,69.0,retired,married,primary,no,1428.0,no,no,cellular,1015,2.0,3,failure,1.0
